LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
28,38:45.691,-,-,186.955,1:18.159,7.0,1.0,5,S. Sette Câmara,DAMS,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:46.254,0.563,0.563,186.91,1:18.476,3.0,2.0,8,L. Ghiotto,UNI-Virtuosi,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:51.227,5.536,4.973,186.511,1:18.159,3.0,3.0,4,N. de Vries,ART Grand Prix,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:51.472,5.781,0.245,186.491,1:18.722,4.0,4.0,9,M. Schumacher,PREMA Racing,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:51.960,6.269,0.488,186.452,1:18.597,28.0,5.0,2,N. Matsushita,Carlin,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:58.921,13.230,6.961,185.898,1:18.797,4.0,6.0,6,N. Latifi,DAMS,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,38:59.786,14.095,0.865,185.829,1:18.713,8.0,7.0,16,J. King,MP Motorsport,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:00.777,15.086,0.991,185.75,1:18.195,3.0,8.0,7,G. Zhou,UNI-Virtuosi,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:01.350,15.659,0.573,185.705,1:18.703,4.0,9.0,11,C. Ilott,Sauber Junior Team by Charouz,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:02.298,16.607,0.948,185.63,1:18.768,4.0,10.0,12,J. Correa,Sauber Junior Team by Charouz,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:03.981,18.290,1.683,185.496,1:18.665,6.0,11.0,3,N. Mazepin,ART Grand Prix,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:05.177,19.486,1.196,185.402,1:18.837,8.0,12.0,10,S. Gelael,PREMA Racing,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:06.827,21.136,1.650,185.271,1:19.440,7.0,13.0,18,T. Calderón,BWT Arden,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:07.985,22.294,1.158,185.18,1:18.932,7.0,14.0,17,P. O'Ward,MP Motorsport,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:08.547,22.856,0.562,185.136,1:19.097,9.0,15.0,14,A. Maini,Campos Racing,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:10.993,25.302,1.245,184.943,1:18.974,7.0,16.0,21,R. Tveter,Trident,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:09.748,24.057,1.201,185.041,1:18.829,4.0,17.0,19,A. Hubert,BWT Arden,Spielberg,Sprint Race,Round 6 ,2019-06-30
28,39:21.228,35.537,10.235,184.141,1:18.844,3.0,18.0,15,J. Aitken,Campos Racing,Spielberg,Sprint Race,Round 6 ,2019-06-30
21,36:47.822,-,-,201.5,1:39.993,20.0,1.0,15,J. Aitken,Campos Racing,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,36:52.819,4.997,4.997,201.045,1:40.976,19.0,2.0,1,L. Delétraz,Carlin,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,36:56.016,8.194,3.197,200.755,1:40.966,20.0,3.0,4,N. de Vries,ART Grand Prix,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,36:56.672,8.850,0.656,200.695,1:41.078,20.0,4.0,11,C. Ilott,Sauber Junior Team by Charouz,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:04.025,16.203,7.353,200.032,1:41.364,19.0,5.0,6,N. Latifi,DAMS,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:07.044,19.222,3.019,199.761,1:41.612,20.0,6.0,9,M. Schumacher,PREMA Racing,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:07.488,19.666,0.444,199.721,1:41.370,20.0,7.0,2,N. Matsushita,Carlin,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:08.003,20.181,0.515,199.675,1:41.218,21.0,8.0,7,G. Zhou,UNI-Virtuosi,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:09.553,21.731,1.550,199.536,1:41.580,20.0,9.0,16,J. King,MP Motorsport,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:13.642,25.820,4.089,199.171,1:41.358,20.0,10.0,12,J. Correa,Sauber Junior Team by Charouz,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:22.131,34.309,8.489,198.417,1:41.666,19.0,11.0,19,A. Hubert,BWT Arden,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:25.248,37.426,3.117,198.141,1:42.384,21.0,12.0,3,N. Mazepin,ART Grand Prix,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:28.403,40.581,3.155,197.863,1:40.715,21.0,13.0,14,A. Maini,Campos Racing,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:35.081,47.259,6.678,197.277,1:42.310,17.0,14.0,21,D. Boccolacci,Trident,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:45.518,57.696,10.437,196.368,1:40.902,18.0,15.0,8,L. Ghiotto,UNI-Virtuosi,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:47.820,59.998,2.302,196.169,1:42.850,18.0,16.0,18,T. Calderón,BWT Arden,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:57.813,69.991,9.993,195.308,1:40.330,19.0,17.0,5,S. Sette Câmara,DAMS,Silverstone,Sprint Race,Round 7 ,2019-07-14
21,37:57.979,70.157,0.166,195.294,1:43.010,20.0,18.0,17,M. Raghunathan,MP Motorsport,Silverstone,Sprint Race,Round 7 ,2019-07-14
28,43:59.841,-,-,167.23,1:33.490,19.0,1.0,9,M. Schumacher,PREMA Racing,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:01.294,1.453,1.453,167.138,1:33.056,4.0,2.0,2,N. Matsushita,Carlin,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:03.237,3.396,1.943,167.015,1:33.542,16.0,3.0,5,S. Sette Câmara,DAMS,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:04.018,4.177,0.781,166.965,1:33.663,9.0,4.0,16,J. King,MP Motorsport,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:04.801,4.960,0.783,166.916,1:33.560,17.0,5.0,15,J. Aitken,Campos Racing,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:11.269,11.428,6.468,166.509,1:34.030,17.0,6.0,4,N. de Vries,ART Grand Prix,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:12.155,12.314,0.886,166.453,1:33.704,18.0,7.0,6,N. Latifi,DAMS,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:12.771,12.930,0.616,166.414,1:33.287,9.0,8.0,8,L. Ghiotto,UNI-Virtuosi,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:13.662,13.821,0.891,166.359,1:33.673,11.0,9.0,7,G. Zhou,UNI-Virtuosi,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:23.718,23.877,10.056,165.731,1:33.714,10.0,10.0,11,C. Ilott,Sauber Junior Team by Charouz,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:26.732,26.891,3.014,165.543,1:33.871,11.0,11.0,19,A. Hubert,BWT Arden,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:29.368,29.527,2.636,165.38,1:33.905,11.0,12.0,20,G. Alesi,Trident,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:35.582,35.741,6.214,164.996,1:33.797,11.0,13.0,1,L. Delétraz,Carlin,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:38.355,38.514,2.773,164.825,1:33.996,11.0,14.0,12,J. Correa,Sauber Junior Team by Charouz,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:39.773,39.932,1.418,164.738,1:33.933,10.0,15.0,3,N. Mazepin,ART Grand Prix,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:39.934,40.093,0.161,164.728,1:33.734,13.0,16.0,14,A. Maini,Campos Racing,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:40.578,40.737,0.644,164.688,1:33.808,12.0,17.0,10,S. Gelael,PREMA Racing,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:42.698,42.857,2.120,164.558,1:33.812,11.0,18.0,21,R. Boschung,Trident,Budapest,Sprint Race,Round 8 ,2019-08-04
28,44:59.529,59.688,16.831,163.532,1:34.757,5.0,19.0,17,M. Raghunathan,MP Motorsport,Budapest,Sprint Race,Round 8 ,2019-08-04
21,34:26.288,-,-,211.412,1:35.849,4.0,1.0,15,J. Aitken,Campos Racing,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:29.052,2.764,2.764,211.129,1:35.812,4.0,2.0,16,J. King,MP Motorsport,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:32.818,6.530,3.766,210.746,1:35.770,10.0,3.0,4,N. de Vries,ART Grand Prix,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:33.900,7.612,1.082,210.636,1:35.813,4.0,4.0,7,G. Zhou,UNI-Virtuosi,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:34.476,8.189,0.577,210.577,1:35.689,12.0,5.0,2,N. Matsushita,Carlin,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:34.829,8.541,0.352,210.541,1:35.422,4.0,6.0,9,M. Schumacher,PREMA Racing,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:39.139,12.851,4.310,210.105,1:36.060,4.0,7.0,20,G. Alesi,Trident,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:39.677,13.389,0.538,210.051,1:36.016,10.0,8.0,1,L. Delétraz,Carlin,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:40.228,13.941,0.552,209.995,1:36.039,4.0,9.0,3,N. Mazepin,ART Grand Prix,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:49.379,23.091,9.150,209.075,1:36.135,4.0,10.0,6,N. Latifi,DAMS,Monza,Sprint Race,Round 10 ,2019-09-08
21,34:55.851,29.564,6.473,208.429,1:36.635,12.0,11.0,14,M. Sato,Campos Racing,Monza,Sprint Race,Round 10 ,2019-09-08
21,35:07.678,41.390,11.826,207.26,1:35.816,5.0,12.0,11,C. Ilott,Sauber Junior Team by Charouz,Monza,Sprint Race,Round 10 ,2019-09-08
21,35:18.766,52.478,11.088,206.175,1:37.252,14.0,13.0,17,M. Raghunathan,MP Motorsport,Monza,Sprint Race,Round 10 ,2019-09-08
21,35:19.309,53.021,0.543,206.123,1:36.993,19.0,14.0,18,T. Calderón,BWT Arden,Monza,Sprint Race,Round 10 ,2019-09-08
21,35:58.979,92.691,39.670,202.335,1:35.854,4.0,15.0,8,L. Ghiotto,UNI-Virtuosi,Monza,Sprint Race,Round 10 ,2019-09-08
15,1:18:21.329,-,-,67.018,1:52.354,4.0,1.0,8,L. Ghiotto,UNI-Virtuosi,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:22.041,0.712,0.712,67.008,1:52.381,5.0,2.0,4,N. de Vries,ART Grand Prix,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:23.001,1.672,0.960,66.994,1:52.532,4.0,3.0,11,C. Ilott,Sauber Junior Team by Charouz,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:24.712,3.383,1.711,66.97,1:52.272,12.0,4.0,6,N. Latifi,DAMS,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:25.149,3.820,0.437,66.964,1:52.334,10.0,5.0,7,G. Zhou,UNI-Virtuosi,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:28.665,7.336,3.516,66.913,1:52.360,12.0,6.0,5,S. Sette Câmara,DAMS,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:31.672,10.343,3.007,66.871,1:53.051,13.0,7.0,10,S. Gelael,PREMA Racing,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:34.437,13.108,2.765,66.832,1:52.923,12.0,8.0,20,G. Alesi,Trident,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:36.180,14.851,1.743,66.807,1:52.834,15.0,9.0,16,J. King,MP Motorsport,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:38.098,16.769,1.918,66.78,1:52.822,15.0,10.0,22,A. Markelov,BWT Arden,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:45.227,23.898,7.129,66.679,1:53.077,11.0,11.0,15,J. Aitken,Campos Racing,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:47.887,26.558,2.660,66.641,1:53.089,7.0,12.0,21,R. Boschung,Trident,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:48.743,27.414,0.856,66.629,1:53.061,12.0,13.0,12,M. Isaakyan,Sauber Junior Team by Charouz,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:53.262,31.933,4.519,66.566,1:52.347,12.0,14.0,1,L. Delétraz,Carlin,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:18:57.801,36.472,4.539,66.502,1:53.849,12.0,15.0,14,M. Sato,Campos Racing,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:19:04.386,43.057,6.585,66.41,1:54.201,10.0,16.0,18,T. Calderón,BWT Arden,Sochi,Sprint Race,Round 11 ,2019-09-29
15,1:19:22.835,61.506,18.449,66.152,1:55.632,9.0,17.0,17,M. Raghunathan,MP Motorsport,Sochi,Sprint Race,Round 11 ,2019-09-29
22,44:22.552,-,-,165.053,1:55.746,3.0,1.0,8,L. Ghiotto,UNI-Virtuosi,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:29.826,7.274,7.274,164.603,1:55.526,6.0,2.0,6,N. Latifi,DAMS,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:32.787,10.235,2.961,164.421,1:56.038,6.0,3.0,5,S. Sette Câmara,DAMS,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:38.658,16.106,5.871,164.06,1:56.256,3.0,4.0,11,C. Ilott,Sauber Junior Team by Charouz,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:39.825,17.273,1.167,163.989,1:56.194,2.0,5.0,20,G. Alesi,Trident,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:42.003,19.451,2.178,163.856,1:56.421,3.0,6.0,1,L. Delétraz,Carlin,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:50.782,28.230,8.779,163.321,1:56.491,4.0,7.0,2,N. Matsushita,Carlin,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:51.664,29.112,0.882,163.268,1:56.741,4.0,8.0,7,G. Zhou,UNI-Virtuosi,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:54.084,31.532,2.420,163.121,1:56.644,3.0,9.0,16,J. King,MP Motorsport,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:54.627,32.075,0.543,163.088,1:56.677,3.0,10.0,15,J. Aitken,Campos Racing,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:56.130,33.578,1.503,162.997,1:56.506,3.0,11.0,9,M. Schumacher,PREMA Racing,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,44:59.570,37.018,3.440,162.789,1:57.145,3.0,12.0,21,C. Lundgaard,Trident,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,45:02.988,40.436,3.418,162.584,1:56.930,3.0,13.0,4,N. de Vries,ART Grand Prix,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,45:05.701,43.149,2.713,162.421,1:57.355,4.0,14.0,18,T. Calderón,BWT Arden,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,45:15.145,52.593,9.444,161.856,1:58.024,5.0,15.0,17,M. Raghunathan,MP Motorsport,Yas Island,Sprint Race,Round 12 ,2019-12-01
22,45:22.271,59.719,7.126,161.432,1:56.678,3.0,16.0,14,M. Sato,Campos Racing,Yas Island,Sprint Race,Round 12 ,2019-12-01
19,39:10.298,DNF,-,161.46,1:57.187,3.0,17.0,3,N. Mazepin,ART Grand Prix,Yas Island,Sprint Race,Round 12 ,2019-12-01
23,42:36.192,-,-,174.958,1:47.184,14.0,1.0,8,L. Ghiotto,UNI-Virtuosi,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,42:41.666,5.474,5.474,174.584,1:48.760,3.0,2.0,5,S. Sette Câmara,DAMS,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,42:43.059,6.867,1.393,174.489,1:49.038,4.0,3.0,6,N. Latifi,DAMS,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,42:54.432,18.240,11.373,173.719,1:49.559,4.0,4.0,7,G. Zhou,UNI-Virtuosi,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,42:58.131,21.939,3.699,173.469,1:49.306,2.0,5.0,1,L. Delétraz,Carlin,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:00.871,24.679,2.740,173.285,1:49.930,5.0,6.0,9,M. Schumacher,PREMA Racing,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:01.346,25.154,0.475,173.253,1:47.145,14.0,7.0,4,N. de Vries,ART Grand Prix,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:01.712,25.520,0.366,173.229,1:47.797,13.0,8.0,16,J. King,MP Motorsport,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:06.706,30.514,4.994,172.894,1:48.785,16.0,9.0,19,A. Hubert,BWT Arden,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:06.724,30.532,0.018,172.893,1:48.079,12.0,10.0,10,S. Gelael,PREMA Racing,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:08.416,32.224,1.692,172.78,1:49.761,4.0,11.0,15,J. Aitken,Campos Racing,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:12.172,35.980,3.756,172.53,1:48.056,12.0,12.0,2,N. Matsushita,Carlin,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:16.733,40.541,4.561,172.227,1:49.356,20.0,13.0,3,N. Mazepin,ART Grand Prix,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:19.266,43.074,2.533,172.059,1:49.868,4.0,14.0,21,R. Boschung,Trident,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:22.198,46.006,2.932,171.865,1:50.248,4.0,15.0,18,T. Calderón,BWT Arden,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:32.679,56.487,10.481,171.176,1:49.931,4.0,16.0,11,C. Ilott,Sauber Junior Team by Charouz,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,43:36.240,60.048,3.561,170.943,1:48.299,19.0,17.0,14,D. Boccolacci,Campos Racing,Sakhir,Sprint Race,Round 1 ,2019-03-31
23,44:08.777,92.585,11.470,168.843,1:48.920,10.0,18.0,12,J. Correa,Sauber Junior Team by Charouz,Sakhir,Sprint Race,Round 1 ,2019-03-31
22,42:41.591,1 LAP,1 LAP,166.984,1:50.368,2.0,19.0,17,M. Raghunathan,MP Motorsport,Sakhir,Sprint Race,Round 1 ,2019-03-31
30,44:23.388,-,-,135.314,1:24.280,6.0,1.0,19,A. Hubert,BWT Arden,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:23.447,0.059,0.059,135.311,1:24.387,10.0,2.0,1,L. Delétraz,Carlin,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:24.310,0.922,0.863,135.268,1:24.436,10.0,3.0,7,G. Zhou,UNI-Virtuosi,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:25.847,2.459,1.537,135.19,1:24.368,10.0,4.0,16,A. Markelov,MP Motorsport,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:37.077,13.689,11.230,134.622,1:25.141,18.0,5.0,14,D. Boccolacci,Campos Racing,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:39.710,16.322,2.633,134.49,1:25.032,16.0,6.0,5,S. Sette Câmara,DAMS,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:40.340,16.952,0.630,134.459,1:25.223,16.0,7.0,4,N. de Vries,ART Grand Prix,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:40.725,17.337,0.385,134.439,1:25.332,17.0,8.0,3,N. Mazepin,ART Grand Prix,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:42.158,18.770,1.433,134.367,1:25.361,27.0,9.0,2,N. Matsushita,Carlin,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:42.723,19.335,0.565,134.339,1:23.868,30.0,10.0,6,N. Latifi,DAMS,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:44.947,21.559,2.224,134.228,1:24.708,24.0,11.0,9,M. Schumacher,PREMA Racing,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:46.027,22.639,1.080,134.174,1:25.143,18.0,12.0,12,J. Correa,Sauber Junior Team by Charouz,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:46.672,23.284,0.645,134.142,1:25.237,26.0,13.0,15,J. Aitken,Campos Racing,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
30,44:48.201,24.813,1.529,134.065,1:24.410,25.0,14.0,11,C. Ilott,Sauber Junior Team by Charouz,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
29,44:27.053,1 LAP,1 LAP,130.624,1:23.318,27.0,15.0,10,S. Gelael,PREMA Racing,Monte Carlo,Sprint Race,Round 4 ,2019-05-25
26,41:55.669,-,-,173.017,1:33.870,6.0,1.0,15,F. Drugovich,MP Motorsport,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:05.205,9.536,9.536,172.363,1:33.950,6.0,2.0,25,L. Ghiotto,Hitech Grand Prix,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:06.625,10.956,1.420,172.267,1:34.303,4.0,3.0,20,M. Schumacher,PREMA Racing,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:10.593,14.924,3.968,171.996,1:34.686,5.0,4.0,7,Y. Tsunoda,Carlin,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:15.590,19.921,4.997,171.658,1:34.754,6.0,5.0,14,N. Matsushita,MP Motorsport,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:18.900,23.231,3.310,171.434,1:34.827,4.0,6.0,24,N. Mazepin,Hitech Grand Prix,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:20.197,24.528,1.297,171.346,1:34.980,5.0,7.0,12,P. Piquet,Charouz Racing System,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:25.387,29.718,5.190,170.997,1:34.189,5.0,8.0,4,C. Ilott,UNI-Virtuosi,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:27.642,31.973,2.255,170.845,1:34.761,4.0,9.0,11,L. Delétraz,Charouz Racing System,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:27.824,32.155,0.182,170.833,1:33.595,21.0,10.0,2,D. Ticktum,DAMS,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:29.865,34.196,2.041,170.697,1:34.867,4.0,11.0,6,C. Lundgaard,ART Grand Prix,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:30.491,34.822,0.626,170.655,1:35.344,6.0,12.0,22,R. Nissany,Trident,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:36.923,41.254,6.432,170.225,1:33.736,22.0,13.0,21,R. Shwartzman,PREMA Racing,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:37.665,41.996,0.742,170.176,1:33.450,24.0,14.0,3,G. Zhou,UNI-Virtuosi,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:39.082,43.413,1.417,170.082,1:35.283,4.0,15.0,5,M. Armstrong,ART Grand Prix,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:41.287,45.618,2.205,169.935,1:35.037,4.0,16.0,16,A. Markelov,BWT HWA RACELAB,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:41.888,46.219,0.601,169.895,1:35.333,4.0,17.0,8,J. Daruvala,Carlin,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:44.100,48.431,2.212,169.749,1:34.441,21.0,18.0,9,J. Aitken,Campos Racing,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,42:50.405,54.736,6.305,169.333,1:33.413,21.0,19.0,17,G. Alesi,BWT HWA RACELAB,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,43:04.751,69.082,14.346,168.393,1:35.425,4.0,20.0,10,G. Samaia,Campos Racing,Barcelona,Sprint Race,Round 6 ,2020-08-16
26,43:10.336,74.667,5.585,168.03,1:35.350,4.0,21.0,23,M. Sato,Trident,Barcelona,Sprint Race,Round 6 ,2020-08-16
28,42:05.526,-,-,172.162,1:17.277,25.0,1.0,15,F. Drugovich,MP Motorsport,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:07.995,2.469,2.469,171.994,1:17.389,20.0,2.0,11,L. Delétraz,Charouz Racing System,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:08.316,2.790,0.321,171.972,1:17.386,22.0,3.0,2,D. Ticktum,DAMS,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:08.856,3.330,0.540,171.935,1:17.366,26.0,4.0,21,R. Shwartzman,PREMA Racing,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:10.922,5.396,2.066,171.795,1:17.347,20.0,5.0,6,C. Lundgaard,ART Grand Prix,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:14.703,9.177,3.781,171.539,1:17.615,26.0,6.0,14,N. Matsushita,MP Motorsport,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:15.267,9.741,0.564,171.5,1:17.614,26.0,7.0,20,M. Schumacher,PREMA Racing,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:19.567,14.041,4.300,171.21,1:17.770,23.0,8.0,9,J. Aitken,Campos Racing,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:19.798,14.272,0.231,171.195,1:17.688,23.0,9.0,4,C. Ilott,UNI-Virtuosi,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:20.921,15.395,1.123,171.119,1:17.733,23.0,10.0,24,N. Mazepin,Hitech Grand Prix,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:23.054,17.528,2.133,170.975,1:17.845,21.0,11.0,7,Y. Tsunoda,Carlin,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:23.997,18.471,0.943,170.912,1:17.861,23.0,12.0,22,R. Nissany,Trident,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:24.644,19.118,0.647,170.869,1:17.848,20.0,13.0,12,P. Piquet,Charouz Racing System,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:25.194,19.668,0.550,170.832,1:17.832,21.0,14.0,3,G. Zhou,UNI-Virtuosi,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:27.608,22.082,2.414,170.67,1:17.972,28.0,15.0,10,G. Samaia,Campos Racing,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:29.816,24.290,2.208,170.522,1:17.950,13.0,16.0,8,J. Daruvala,Carlin,Spielberg,Sprint Race,Round 1 ,2020-07-05
28,42:30.435,24.909,0.619,170.481,1:17.862,24.0,17.0,23,M. Sato,Trident,Spielberg,Sprint Race,Round 1 ,2020-07-05
27,43:13.391,1 LAP,1 LAP,161.663,1:17.542,19.0,18.0,16,A. Markelov,BWT HWA RACELAB,Spielberg,Sprint Race,Round 1 ,2020-07-05
