LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
40,53:32.606,-,-,193.406,1:18.735,30.0,1.0,2,N. Matsushita,Carlin,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:35.569,2.963,2.963,193.228,1:18.602,9.0,2.0,8,L. Ghiotto,UNI-Virtuosi,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:43.034,10.428,7.465,192.78,1:18.625,12.0,3.0,4,N. de Vries,ART Grand Prix,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:43.392,10.786,0.358,192.759,1:18.573,10.0,4.0,19,A. Hubert,BWT Arden,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:45.326,12.720,1.934,192.643,1:18.209,34.0,5.0,5,S. Sette Câmara,DAMS,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:48.120,15.514,2.794,192.476,1:18.468,15.0,6.0,7,G. Zhou,UNI-Virtuosi,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:49.147,16.541,1.027,192.415,1:18.833,14.0,7.0,1,L. Delétraz,Carlin,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:54.927,22.321,5.780,192.071,1:18.640,15.0,8.0,16,J. King,MP Motorsport,Spielberg,Feature Race,Round 6 ,2019-06-30
40,53:55.790,23.184,0.863,192.02,1:18.336,32.0,9.0,6,N. Latifi,DAMS,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:05.525,32.919,9.735,191.444,1:19.086,22.0,10.0,15,J. Aitken,Campos Racing,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:08.498,35.892,2.973,191.269,1:18.811,15.0,11.0,12,J. Correa,Sauber Junior Team by Charouz,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:08.594,35.988,0.096,191.263,1:18.938,38.0,12.0,3,N. Mazepin,ART Grand Prix,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:12.496,39.890,3.902,191.034,1:18.608,13.0,13.0,20,G. Alesi,Trident,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:18.744,46.138,6.248,190.668,1:18.617,11.0,14.0,11,C. Ilott,Sauber Junior Team by Charouz,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:42.663,70.057,20.603,189.278,1:19.483,20.0,15.0,21,R. Tveter,Trident,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:48.348,75.742,5.685,188.951,1:19.128,10.0,16.0,10,S. Gelael,PREMA Racing,Spielberg,Feature Race,Round 6 ,2019-06-30
40,54:49.192,76.586,0.844,188.903,1:19.837,34.0,17.0,18,T. Calderón,BWT Arden,Spielberg,Feature Race,Round 6 ,2019-06-30
39,53:37.351,1 LAP,1 LAP,188.289,1:18.638,11.0,18.0,9,M. Schumacher,PREMA Racing,Spielberg,Feature Race,Round 6 ,2019-06-30
39,53:38.637,1 LAP,1.286,188.214,1:19.879,35.0,19.0,17,P. O'Ward,MP Motorsport,Spielberg,Feature Race,Round 6 ,2019-06-30
29,50:21.114,-,-,203.414,1:41.073,26.0,1.0,8,L. Ghiotto,UNI-Virtuosi,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:24.428,3.314,3.314,203.191,1:41.220,29.0,2.0,6,N. Latifi,DAMS,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:28.300,7.186,3.872,202.931,1:41.249,29.0,3.0,7,G. Zhou,UNI-Virtuosi,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:32.955,11.841,4.655,202.62,1:40.858,24.0,4.0,5,S. Sette Câmara,DAMS,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:34.858,13.744,1.903,202.493,1:41.182,28.0,5.0,15,J. Aitken,Campos Racing,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:40.083,18.969,5.225,202.145,1:41.895,22.0,6.0,4,N. de Vries,ART Grand Prix,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:40.580,19.466,0.497,202.112,1:41.395,27.0,7.0,1,L. Delétraz,Carlin,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:44.258,23.144,3.678,201.867,1:41.683,25.0,8.0,11,C. Ilott,Sauber Junior Team by Charouz,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:45.377,24.263,1.119,201.793,1:41.161,29.0,9.0,2,N. Matsushita,Carlin,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:51.290,30.176,5.913,201.402,1:41.707,28.0,10.0,16,J. King,MP Motorsport,Silverstone,Feature Race,Round 7 ,2019-07-14
29,50:52.214,31.100,0.924,201.341,1:41.654,28.0,11.0,9,M. Schumacher,PREMA Racing,Silverstone,Feature Race,Round 7 ,2019-07-14
29,51:08.822,47.708,0.636,200.252,1:42.318,23.0,12.0,12,J. Correa,Sauber Junior Team by Charouz,Silverstone,Feature Race,Round 7 ,2019-07-14
29,51:13.186,47.072,15.972,200.293,1:41.874,27.0,13.0,14,A. Maini,Campos Racing,Silverstone,Feature Race,Round 7 ,2019-07-14
29,51:40.269,79.155,31.447,198.22,1:43.650,26.0,14.0,18,T. Calderón,BWT Arden,Silverstone,Feature Race,Round 7 ,2019-07-14
29,51:52.230,91.116,11.961,197.459,1:43.211,27.0,15.0,17,M. Raghunathan,MP Motorsport,Silverstone,Feature Race,Round 7 ,2019-07-14
28,49:26.040,DNF,-,200.379,1:42.798,20.0,16.0,3,N. Mazepin,ART Grand Prix,Silverstone,Feature Race,Round 7 ,2019-07-14
28,50:54.317,1 LAP,93.277,194.259,1:42.455,21.0,17.0,20,G. Alesi,Trident,Silverstone,Feature Race,Round 7 ,2019-07-14
28,51:45.723,1 LAP,51.406,191.044,1:41.258,28.0,18.0,19,A. Hubert,BWT Arden,Silverstone,Feature Race,Round 7 ,2019-07-14
37,1:02:40.675,-,-,155.133,1:33.021,2.0,1.0,6,N. Latifi,DAMS,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:41.427,0.752,0.752,155.102,1:32.882,8.0,2.0,4,N. de Vries,ART Grand Prix,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:41.720,1.045,0.293,155.09,1:33.538,12.0,3.0,15,J. Aitken,Campos Racing,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:48.670,7.995,2.713,154.804,1:33.224,11.0,4.0,8,L. Ghiotto,UNI-Virtuosi,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:44.819,4.144,3.099,154.962,1:33.520,26.0,5.0,5,S. Sette Câmara,DAMS,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:50.723,10.048,2.053,154.719,1:32.436,33.0,6.0,16,J. King,MP Motorsport,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:45.957,5.282,1.138,154.915,1:33.787,23.0,7.0,2,N. Matsushita,Carlin,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:56.482,15.807,5.759,154.483,1:33.752,12.0,8.0,9,M. Schumacher,PREMA Racing,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:58.470,17.795,1.988,154.402,1:33.748,27.0,9.0,7,G. Zhou,UNI-Virtuosi,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:02:59.237,18.562,0.767,154.371,1:33.724,27.0,10.0,11,C. Ilott,Sauber Junior Team by Charouz,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:00.693,20.018,1.456,154.311,1:32.438,32.0,11.0,19,A. Hubert,BWT Arden,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:02.747,22.072,2.054,154.227,1:33.619,11.0,12.0,3,N. Mazepin,ART Grand Prix,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:03.429,22.754,0.682,154.2,1:34.380,32.0,13.0,20,G. Alesi,Trident,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:04.431,23.756,1.002,154.159,1:33.014,27.0,14.0,12,J. Correa,Sauber Junior Team by Charouz,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:08.858,28.183,4.427,153.979,1:33.441,26.0,15.0,10,S. Gelael,PREMA Racing,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:56.498,75.823,47.640,152.067,1:35.161,11.0,16.0,18,T. Calderón,BWT Arden,Budapest,Feature Race,Round 8 ,2019-08-04
37,1:03:57.387,76.712,0.889,152.031,1:34.752,10.0,17.0,17,M. Raghunathan,MP Motorsport,Budapest,Feature Race,Round 8 ,2019-08-04
33,55:16.280,DNF,-,156.898,1:33.716,32.0,18.0,21,R. Boschung,Trident,Budapest,Feature Race,Round 8 ,2019-08-04
30,48:56.512,-,-,212.678,1:36.009,10.0,1.0,2,N. Matsushita,Carlin,Monza,Feature Race,Round 10 ,2019-09-08
30,49:02.264,5.752,5.752,212.262,1:34.900,28.0,2.0,8,L. Ghiotto,UNI-Virtuosi,Monza,Feature Race,Round 10 ,2019-09-08
30,49:05.719,9.207,3.455,212.013,1:35.411,11.0,3.0,4,N. de Vries,ART Grand Prix,Monza,Feature Race,Round 10 ,2019-09-08
30,49:13.725,17.213,8.006,211.438,1:35.935,11.0,4.0,11,C. Ilott,Sauber Junior Team by Charouz,Monza,Feature Race,Round 10 ,2019-09-08
30,49:16.999,20.487,3.274,211.204,1:35.889,10.0,5.0,5,S. Sette Câmara,DAMS,Monza,Feature Race,Round 10 ,2019-09-08
30,49:21.322,24.810,4.323,210.896,1:35.597,24.0,6.0,16,J. King,MP Motorsport,Monza,Feature Race,Round 10 ,2019-09-08
30,49:28.847,32.335,7.525,210.361,1:36.337,22.0,7.0,20,G. Alesi,Trident,Monza,Feature Race,Round 10 ,2019-09-08
30,49:29.571,33.059,0.724,210.31,1:35.540,26.0,8.0,15,J. Aitken,Campos Racing,Monza,Feature Race,Round 10 ,2019-09-08
30,49:35.402,38.890,5.831,209.898,1:36.597,8.0,9.0,10,S. Gelael,PREMA Racing,Monza,Feature Race,Round 10 ,2019-09-08
30,50:09.297,72.785,33.895,207.534,1:37.491,10.0,10.0,17,M. Raghunathan,MP Motorsport,Monza,Feature Race,Round 10 ,2019-09-08
29,49:13.922,1 LAP,1 LAP,204.364,1:36.369,23.0,11.0,3,N. Mazepin,ART Grand Prix,Monza,Feature Race,Round 10 ,2019-09-08
29,49:14.167,1 LAP,0.245,204.347,1:35.760,28.0,12.0,14,M. Sato,Campos Racing,Monza,Feature Race,Round 10 ,2019-09-08
29,50:20.668,1 LAP,66.501,199.848,1:35.719,11.0,13.0,6,N. Latifi,DAMS,Monza,Feature Race,Round 10 ,2019-09-08
28,54:12.087,-,-,181.041,1:52.174,25.0,1.0,4,N. de Vries,ART Grand Prix,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:17.005,4.918,4.918,180.767,1:52.069,23.0,2.0,6,N. Latifi,DAMS,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:18.082,5.995,1.077,180.708,1:51.844,24.0,3.0,1,L. Delétraz,Carlin,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:19.694,7.607,1.612,180.618,1:51.104,26.0,4.0,8,L. Ghiotto,UNI-Virtuosi,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:23.465,11.378,3.771,180.41,1:51.620,26.0,5.0,5,S. Sette Câmara,DAMS,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:32.451,20.364,8.986,179.914,1:51.185,25.0,6.0,2,N. Matsushita,Carlin,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:39.490,27.403,7.039,179.528,1:52.548,24.0,7.0,15,J. Aitken,Campos Racing,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:40.659,28.572,1.169,179.464,1:52.317,26.0,8.0,3,N. Mazepin,ART Grand Prix,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:44.481,32.394,3.822,179.255,1:53.040,9.0,9.0,11,C. Ilott,Sauber Junior Team by Charouz,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:45.843,33.756,1.362,179.181,1:52.750,28.0,10.0,7,G. Zhou,UNI-Virtuosi,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:55.452,43.365,9.609,178.658,1:53.450,11.0,11.0,10,S. Gelael,PREMA Racing,Sochi,Feature Race,Round 11 ,2019-09-29
28,54:59.580,47.493,4.128,178.435,1:52.107,22.0,12.0,16,J. King,MP Motorsport,Sochi,Feature Race,Round 11 ,2019-09-29
28,55:00.707,48.620,1.127,178.374,1:51.612,24.0,13.0,20,G. Alesi,Trident,Sochi,Feature Race,Round 11 ,2019-09-29
28,55:11.108,59.021,10.401,177.814,1:52.380,24.0,14.0,21,R. Boschung,Trident,Sochi,Feature Race,Round 11 ,2019-09-29
28,55:21.971,69.884,10.863,177.232,1:53.351,24.0,15.0,18,T. Calderón,BWT Arden,Sochi,Feature Race,Round 11 ,2019-09-29
28,55:58.305,106.218,36.334,175.315,1:54.531,22.0,16.0,14,M. Sato,Campos Racing,Sochi,Feature Race,Round 11 ,2019-09-29
27,54:13.250,1 LAP,1 LAP,174.505,1:54.500,24.0,17.0,17,M. Raghunathan,MP Motorsport,Sochi,Feature Race,Round 11 ,2019-09-29
27,54:21.039,1 LAP,7.789,174.088,1:53.236,12.0,18.0,12,M. Isaakyan,Sauber Junior Team by Charouz,Sochi,Feature Race,Round 11 ,2019-09-29
31,1:02:17.011,-,-,165.75,1:57.189,8.0,1.0,5,S. Sette Câmara,DAMS,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:22.160,5.149,5.149,165.522,1:55.226,29.0,2.0,2,N. Matsushita,Carlin,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:24.776,7.765,2.616,165.407,1:54.077,30.0,3.0,7,G. Zhou,UNI-Virtuosi,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:27.930,10.919,3.154,165.267,1:56.162,8.0,4.0,1,L. Delétraz,Carlin,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:32.992,15.981,5.062,165.044,1:56.606,8.0,5.0,11,C. Ilott,Sauber Junior Team by Charouz,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:37.396,20.385,4.404,164.851,1:54.593,29.0,6.0,8,L. Ghiotto,UNI-Virtuosi,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:42.796,25.785,5.400,164.614,1:56.378,10.0,7.0,6,N. Latifi,DAMS,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:49.260,32.249,6.464,164.332,1:54.706,28.0,8.0,20,G. Alesi,Trident,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:02:58.913,41.902,9.653,163.912,1:56.709,10.0,9.0,9,M. Schumacher,PREMA Racing,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:05.691,48.680,6.778,163.619,1:56.658,27.0,10.0,3,N. Mazepin,ART Grand Prix,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:06.571,49.560,0.880,163.581,1:57.311,10.0,11.0,15,J. Aitken,Campos Racing,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:07.490,50.479,0.919,163.541,1:56.427,10.0,12.0,16,J. King,MP Motorsport,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:10.466,53.455,2.976,163.413,1:56.727,10.0,13.0,4,N. de Vries,ART Grand Prix,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:10.974,53.963,0.508,163.391,1:57.674,27.0,14.0,21,C. Lundgaard,Trident,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:13.604,56.593,2.630,163.278,1:57.471,11.0,15.0,12,M. Isaakyan,Sauber Junior Team by Charouz,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:15.613,58.602,2.009,163.191,1:57.356,11.0,16.0,18,T. Calderón,BWT Arden,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:19.911,62.900,4.298,163.007,1:56.924,12.0,17.0,10,S. Gelael,PREMA Racing,Yas Island,Feature Race,Round 12 ,2019-12-01
31,1:03:54.481,97.470,34.570,161.537,1:56.988,29.0,18.0,14,M. Sato,Campos Racing,Yas Island,Feature Race,Round 12 ,2019-12-01
32,59:19.517,-,-,174.904,1:47.989,21.0,1.0,6,N. Latifi,DAMS,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:28.261,8.744,8.744,174.476,1:47.833,19.0,2.0,8,L. Ghiotto,UNI-Virtuosi,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:34.343,14.826,6.082,174.179,1:48.463,22.0,3.0,5,S. Sette Câmara,DAMS,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:36.790,17.273,2.447,174.06,1:48.483,19.0,4.0,19,A. Hubert,BWT Arden,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:46.203,26.686,9.413,173.603,1:48.523,16.0,5.0,1,L. Delétraz,Carlin,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:48.014,28.497,1.811,173.515,1:48.850,3.0,6.0,4,N. de Vries,ART Grand Prix,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:51.062,31.545,3.048,173.368,1:48.518,20.0,7.0,15,J. Aitken,Campos Racing,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:54.225,34.708,3.163,173.215,1:49.536,26.0,8.0,9,M. Schumacher,PREMA Racing,Sakhir,Feature Race,Round 1 ,2019-03-31
32,59:56.912,37.395,2.687,173.086,1:48.710,18.0,9.0,2,N. Matsushita,Carlin,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:00.648,41.131,3.736,172.906,1:47.645,18.0,10.0,7,G. Zhou,UNI-Virtuosi,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:01.609,42.092,0.961,172.86,1:49.144,19.0,11.0,21,R. Boschung,Trident,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:07.228,47.711,5.619,172.591,1:48.808,17.0,12.0,20,G. Alesi,Trident,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:15.292,55.775,8.064,172.206,1:48.911,24.0,13.0,18,T. Calderón,BWT Arden,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:15.810,56.293,0.518,172.181,1:48.487,17.0,14.0,11,C. Ilott,Sauber Junior Team by Charouz,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:33.764,74.247,17.954,171.331,1:48.893,19.0,15.0,14,D. Boccolacci,Campos Racing,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:44.505,84.988,10.741,170.826,1:49.057,17.0,16.0,12,J. Correa,Sauber Junior Team by Charouz,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:46.028,86.511,1.523,170.754,1:48.772,19.0,17.0,16,J. King,MP Motorsport,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:52.667,93.150,6.639,170.444,1:49.123,20.0,18.0,17,M. Raghunathan,MP Motorsport,Sakhir,Feature Race,Round 1 ,2019-03-31
32,1:00:57.085,97.568,4.418,170.238,1:49.277,16.0,19.0,3,N. Mazepin,ART Grand Prix,Sakhir,Feature Race,Round 1 ,2019-03-31
41,1:30:56.153,-,-,90.272,1:22.280,28.0,1.0,4,N. de Vries,ART Grand Prix,Monte Carlo,Feature Race,Round 4 ,2019-05-25
41,1:31:00.199,4.046,0.997,90.205,1:22.243,38.0,2.0,2,N. Matsushita,Carlin,Monte Carlo,Feature Race,Round 4 ,2019-05-25
41,1:31:01.623,5.470,1.424,90.182,1:23.142,25.0,3.0,5,S. Sette Câmara,DAMS,Monte Carlo,Feature Race,Round 4 ,2019-05-25
41,1:31:05.273,9.120,3.650,90.121,1:23.032,38.0,4.0,14,D. Boccolacci,Campos Racing,Monte Carlo,Feature Race,Round 4 ,2019-05-25
41,1:31:58.701,62.548,53.428,89.249,1:24.736,25.0,5.0,7,G. Zhou,UNI-Virtuosi,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:02.154,1 LAP,1 LAP,87.974,1:23.394,24.0,6.0,16,A. Markelov,MP Motorsport,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:19.126,1 LAP,16.972,87.701,1:24.449,23.0,7.0,1,L. Delétraz,Carlin,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:31.567,1 LAP,12.441,87.502,1:24.718,23.0,8.0,19,A. Hubert,BWT Arden,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:37.408,1 LAP,5.841,87.409,1:24.715,24.0,9.0,21,R. Boschung,Trident,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:37.519,1 LAP,0.111,87.408,1:25.419,36.0,10.0,3,N. Mazepin,ART Grand Prix,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:38.584,1 LAP,1.065,87.391,1:25.759,27.0,11.0,20,G. Alesi,Trident,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:39.247,1 LAP,0.663,87.38,1:24.068,18.0,12.0,6,N. Latifi,DAMS,Monte Carlo,Feature Race,Round 4 ,2019-05-25
40,1:31:42.849,1 LAP,3.602,87.323,1:24.185,25.0,13.0,9,M. Schumacher,PREMA Racing,Monte Carlo,Feature Race,Round 4 ,2019-05-25
39,1:32:15.851,2 LAPS,11.028,84.632,1:25.667,26.0,14.0,18,T. Calderón,BWT Arden,Monte Carlo,Feature Race,Round 4 ,2019-05-25
39,1:32:04.823,2 LAPS,1 LAP,84.801,1:26.690,34.0,15.0,17,M. Raghunathan,MP Motorsport,Monte Carlo,Feature Race,Round 4 ,2019-05-25
37,1:24:50.048,DNF,-,87.324,1:24.973,24.0,16.0,12,J. Correa,Sauber Junior Team by Charouz,Monte Carlo,Feature Race,Round 4 ,2019-05-25
36,1:25:18.196,DNF,-,84.497,1:25.771,23.0,17.0,15,J. Aitken,Campos Racing,Monte Carlo,Feature Race,Round 4 ,2019-05-25
35,1:02:14.783,-,-,156.923,1:32.902,35.0,1.0,14,N. Matsushita,MP Motorsport,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:16.382,1.599,1.599,156.856,1:33.752,35.0,2.0,21,R. Shwartzman,PREMA Racing,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:20.949,6.166,4.567,156.665,1:34.573,6.0,3.0,3,G. Zhou,UNI-Virtuosi,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:22.579,7.796,1.630,156.596,1:35.357,16.0,4.0,7,Y. Tsunoda,Carlin,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:22.737,7.954,0.158,156.59,1:34.121,14.0,5.0,4,C. Ilott,UNI-Virtuosi,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:23.254,8.471,0.517,156.568,1:34.649,6.0,6.0,20,M. Schumacher,PREMA Racing,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:23.614,8.831,0.360,156.553,1:34.057,14.0,7.0,15,F. Drugovich,MP Motorsport,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:23.775,8.992,0.161,156.546,1:34.642,31.0,8.0,25,L. Ghiotto,Hitech Grand Prix,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:24.221,9.438,0.446,156.528,1:35.314,7.0,9.0,2,D. Ticktum,DAMS,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:24.277,9.494,0.056,156.525,1:35.392,8.0,10.0,11,L. Delétraz,Charouz Racing System,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:24.441,9.658,0.164,156.519,1:35.317,17.0,11.0,6,C. Lundgaard,ART Grand Prix,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:25.335,10.552,0.894,156.481,1:35.202,8.0,12.0,16,A. Markelov,BWT HWA RACELAB,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:25.444,10.661,0.109,156.477,1:35.113,31.0,13.0,24,N. Mazepin,Hitech Grand Prix,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:29.172,14.389,3.728,156.321,1:35.241,31.0,14.0,12,P. Piquet,Charouz Racing System,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:29.940,15.157,0.768,156.289,1:36.596,11.0,15.0,23,M. Sato,Trident,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:30.110,15.327,0.170,156.282,1:35.146,10.0,16.0,10,G. Samaia,Campos Racing,Barcelona,Feature Race,Round 6 ,2020-08-16
35,1:02:33.220,18.437,3.110,156.152,1:35.413,11.0,17.0,8,J. Daruvala,Carlin,Barcelona,Feature Race,Round 6 ,2020-08-16
34,1:00:47.820,DNF,-,156.07,1:35.451,9.0,18.0,9,J. Aitken,Campos Racing,Barcelona,Feature Race,Round 6 ,2020-08-16
34,1:00:51.096,DNF,-,155.93,1:35.129,29.0,19.0,1,S. Gelael,DAMS,Barcelona,Feature Race,Round 6 ,2020-08-16
40,54:21.050,-,-,190.533,1:17.016,27.0,1.0,4,C. Ilott,UNI-Virtuosi,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:29.906,8.856,8.856,190.017,1:17.624,34.0,2.0,5,M. Armstrong,ART Grand Prix,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:30.341,9.291,0.435,189.991,1:17.437,34.0,3.0,21,R. Shwartzman,PREMA Racing,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:31.928,10.878,1.587,189.899,1:17.455,15.0,4.0,6,C. Lundgaard,ART Grand Prix,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:32.327,11.277,0.399,189.876,1:17.355,25.0,5.0,2,D. Ticktum,DAMS,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:33.878,12.828,1.551,189.786,1:17.431,36.0,6.0,17,G. Alesi,BWT HWA RACELAB,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:37.317,16.267,3.439,189.587,1:17.654,32.0,7.0,11,L. Delétraz,Charouz Racing System,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:38.083,17.033,0.766,189.543,1:18.026,39.0,8.0,15,F. Drugovich,MP Motorsport,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:38.485,17.435,0.402,189.519,1:17.859,39.0,9.0,14,N. Matsushita,MP Motorsport,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:40.593,19.543,2.108,189.398,1:17.952,27.0,10.0,22,R. Nissany,Trident,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:41.099,20.049,0.506,189.368,1:17.239,27.0,11.0,20,M. Schumacher,PREMA Racing,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:43.058,22.008,1.959,189.255,1:17.985,25.0,12.0,8,J. Daruvala,Carlin,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:46.046,24.996,2.988,189.083,1:17.951,33.0,13.0,12,P. Piquet,Charouz Racing System,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:46.935,25.885,0.889,189.032,1:17.715,26.0,14.0,24,N. Mazepin,Hitech Grand Prix,Spielberg,Feature Race,Round 1 ,2020-07-05
40,54:51.188,30.138,4.253,188.788,1:17.713,20.0,15.0,9,J. Aitken,Campos Racing,Spielberg,Feature Race,Round 1 ,2020-07-05
40,55:14.984,53.934,23.796,187.433,1:18.292,39.0,16.0,10,G. Samaia,Campos Racing,Spielberg,Feature Race,Round 1 ,2020-07-05
39,54:48.550,1 LAP,1 LAP,184.212,1:16.983,38.0,17.0,3,G. Zhou,UNI-Virtuosi,Spielberg,Feature Race,Round 1 ,2020-07-05
39,54:51.823,1 LAP,3.273,184.029,1:17.240,37.0,18.0,7,Y. Tsunoda,Carlin,Spielberg,Feature Race,Round 1 ,2020-07-05
29,51:17.953,-,-,199.658,1:43.663,11.0,1.0,24,N. Mazepin,Hitech Grand Prix,Silverstone,Feature Race,Round 4 ,2020-08-02
